Periodo,Ano,Mes,Receitas_Ativas,Receitas_Passivas,Total_Receitas,Despesas_Operacionais,Despesas_Patrimoniais,Total_Despesas,Financiamento1_Studio,Financiamento2_Moradia,Financiamento3_Orlando,Venda_Ativos,Desembolso_Objetivos,Portfolio_Inicial,Rendimento_Portfolio,Saving,Portfolio_Final
2081/08,2081,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,38855026.56,0.00,-27000.00,38955227.80
2081/09,2081,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,38955227.80,0.00,-27000.00,39055757.08
2081/10,2081,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39055757.08,0.00,-27000.00,39156615.47
2081/11,2081,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39156615.47,0.00,-27000.00,39257804.04
2081/12,2081,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39257804.04,0.00,-82877.00,39303446.87
2082/01,2082,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39303446.87,0.00,-27000.00,39405116.13
2082/02,2082,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,39405116.13,0.00,-28200.00,39505918.22
2082/03,2082,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39505918.22,0.00,-27000.00,39608250.32
2082/04,2082,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39608250.32,0.00,-27000.00,39710917.43
2082/05,2082,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39710917.43,0.00,-27000.00,39813920.64
2082/06,2082,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39813920.64,0.00,-27000.00,39917261.05
2082/07,2082,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39917261.05,0.00,-82877.00,39965062.78
2082/08,2082,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,39965062.78,0.00,-27000.00,40068897.99
2082/09,2082,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40068897.99,0.00,-27000.00,40173073.14
2082/10,2082,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40173073.14,0.00,-27000.00,40277589.33
2082/11,2082,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40277589.33,0.00,-27000.00,40382447.67
2082/12,2082,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40382447.67,0.00,-82877.00,40431772.30
2083/01,2083,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40431772.30,0.00,-27000.00,40537135.40
2083/02,2083,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,40537135.40,0.00,-28200.00,40641643.43
2083/03,2083,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40641643.43,0.00,-27000.00,40747693.60
2083/04,2083,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40747693.60,0.00,-27000.00,40854090.94
2083/05,2083,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40854090.94,0.00,-27000.00,40960836.61
2083/06,2083,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,40960836.61,0.00,-27000.00,41067931.73
2083/07,2083,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41067931.73,0.00,-82877.00,41119500.45
2083/08,2083,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41119500.45,0.00,-27000.00,41227114.99
2083/09,2083,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41227114.99,0.00,-27000.00,41335081.84
2083/10,2083,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41335081.84,0.00,-27000.00,41443402.14
2083/11,2083,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41443402.14,0.00,-27000.00,41552077.06
2083/12,2083,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41552077.06,0.00,-82877.00,41605230.74
2084/01,2084,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41605230.74,0.00,-27000.00,41714435.44
2084/02,2084,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,41714435.44,0.00,-28200.00,41822797.65
2084/03,2084,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41822797.65,0.00,-27000.00,41932714.61
2084/04,2084,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,41932714.61,0.00,-27000.00,42042991.40
2084/05,2084,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42042991.40,0.00,-27000.00,42153629.21
2084/06,2084,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42153629.21,0.00,-27000.00,42264629.23
2084/07,2084,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42264629.23,0.00,-82877.00,42320115.63
2084/08,2084,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42320115.63,0.00,-27000.00,42431660.67
2084/09,2084,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42431660.67,0.00,-27000.00,42543570.89
2084/10,2084,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42543570.89,0.00,-27000.00,42655847.47
2084/11,2084,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42655847.47,0.00,-27000.00,42768491.61
2084/12,2084,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42768491.61,0.00,-82877.00,42825627.52
2085/01,2085,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,42825627.52,0.00,-27000.00,42938827.49
2085/02,2085,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,42938827.49,0.00,-28200.00,43051198.03
2085/03,2085,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43051198.03,0.00,-27000.00,43165136.45
2085/04,2085,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43165136.45,0.00,-27000.00,43279447.88
2085/05,2085,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43279447.88,0.00,-27000.00,43394133.53
2085/06,2085,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43394133.53,0.00,-27000.00,43509194.63
2085/07,2085,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43509194.63,0.00,-82877.00,43568755.41
2085/08,2085,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43568755.41,0.00,-27000.00,43684388.18
2085/09,2085,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43684388.18,0.00,-27000.00,43800399.50
2085/10,2085,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43800399.50,0.00,-27000.00,43916790.61
2085/11,2085,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,43916790.61,0.00,-27000.00,44033562.75
2085/12,2085,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44033562.75,0.00,-82877.00,44094840.18
2086/01,2086,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44094840.18,0.00,-27000.00,44212195.21
2086/02,2086,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,44212195.21,0.00,-28200.00,44328734.43
2086/03,2086,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44328734.43,0.00,-27000.00,44446855.17
2086/04,2086,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44446855.17,0.00,-27000.00,44565362.61
2086/05,2086,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44565362.61,0.00,-27000.00,44684258.01
2086/06,2086,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44684258.01,0.00,-27000.00,44803542.65
2086/07,2086,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44803542.65,0.00,-82877.00,44867340.79
2086/08,2086,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44867340.79,0.00,-27000.00,44987224.78
2086/09,2086,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,44987224.78,0.00,-27000.00,45107501.25
2086/10,2086,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45107501.25,0.00,-27000.00,45228171.47
2086/11,2086,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45228171.47,0.00,-27000.00,45349236.74
2086/12,2086,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45349236.74,0.00,-82877.00,45414821.34
2087/01,2087,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45414821.34,0.00,-27000.00,45536497.65
2087/02,2087,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,45536497.65,0.00,-28200.00,45657372.29
2087/03,2087,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45657372.29,0.00,-27000.00,45779842.65
2087/04,2087,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45779842.65,0.00,-27000.00,45902713.94
2087/05,2087,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,45902713.94,0.00,-27000.00,46025987.48
2087/06,2087,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46025987.48,0.00,-27000.00,46149664.58
2087/07,2087,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46149664.58,0.00,-82877.00,46217869.58
2087/08,2087,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46217869.58,0.00,-27000.00,46342174.86
2087/09,2087,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46342174.86,0.00,-27000.00,46466887.08
2087/10,2087,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46466887.08,0.00,-27000.00,46592007.57
2087/11,2087,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46592007.57,0.00,-27000.00,46717537.68
2087/12,2087,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46717537.68,0.00,-82877.00,46787601.74
2088/01,2088,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,46787601.74,0.00,-27000.00,46913772.18
2088/02,2088,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,46913772.18,0.00,-28200.00,47039155.66
2088/03,2088,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47039155.66,0.00,-27000.00,47166149.61
2088/04,2088,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47166149.61,0.00,-27000.00,47293559.31
2088/05,2088,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47293559.31,0.00,-27000.00,47421386.12
2088/06,2088,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47421386.12,0.00,-27000.00,47549631.40
2088/07,2088,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47549631.40,0.00,-82877.00,47622419.52
2088/08,2088,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47622419.52,0.00,-27000.00,47751322.93
2088/09,2088,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47751322.93,0.00,-27000.00,47880648.33
2088/10,2088,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,47880648.33,0.00,-27000.00,48010397.12
2088/11,2088,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48010397.12,0.00,-27000.00,48140570.66
2088/12,2088,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48140570.66,0.00,-82877.00,48215293.37
2089/01,2089,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48215293.37,0.00,-27000.00,48346137.69
2089/02,2089,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,48346137.69,0.00,-28200.00,48476210.36
2089/03,2089,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48476210.36,0.00,-27000.00,48607908.86
2089/04,2089,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48607908.86,0.00,-27000.00,48740038.51
2089/05,2089,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48740038.51,0.00,-27000.00,48872600.71
2089/06,2089,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,48872600.71,0.00,-27000.00,49005596.89
2089/07,2089,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49005596.89,0.00,-82877.00,49083151.46
2089/08,2089,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49083151.46,0.00,-27000.00,49216836.93
2089/09,2089,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49216836.93,0.00,-27000.00,49350960.04
2089/10,2089,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49350960.04,0.00,-27000.00,49485522.24
2089/11,2089,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49485522.24,0.00,-27000.00,49620524.97
2089/12,2089,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49620524.97,0.00,-82877.00,49700092.65
2090/01,2090,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49700092.65,0.00,-27000.00,49835797.82
2090/02,2090,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,49835797.82,0.00,-28200.00,49970747.26
2090/03,2090,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,49970747.26,0.00,-27000.00,50107338.48
2090/04,2090,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50107338.48,0.00,-27000.00,50244376.87
2090/05,2090,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50244376.87,0.00,-27000.00,50381863.88
2090/06,2090,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50381863.88,0.00,-27000.00,50519801.00
2090/07,2090,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50519801.00,0.00,-82877.00,50602312.68
2090/08,2090,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50602312.68,0.00,-27000.00,50740971.48
2090/09,2090,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50740971.48,0.00,-27000.00,50880084.22
2090/10,2090,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,50880084.22,0.00,-27000.00,51019652.37
2090/11,2090,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51019652.37,0.00,-27000.00,51159677.44
2090/12,2090,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51159677.44,0.00,-82877.00,51244283.91
2091/01,2091,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51244283.91,0.00,-27000.00,51385044.36
2091/02,2091,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,51385044.36,0.00,-28200.00,51525065.63
2091/03,2091,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51525065.63,0.00,-27000.00,51666745.28
2091/04,2091,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51666745.28,0.00,-27000.00,51808888.76
2091/05,2091,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51808888.76,0.00,-27000.00,51951497.58
2091/06,2091,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,51951497.58,0.00,-27000.00,52094573.27
2091/07,2091,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52094573.27,0.00,-82877.00,52182240.34
2091/08,2091,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52182240.34,0.00,-27000.00,52326071.42
2091/09,2091,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52326071.42,0.00,-27000.00,52470373.36
2091/10,2091,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52470373.36,0.00,-27000.00,52615147.71
2091/11,2091,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52615147.71,0.00,-27000.00,52760396.01
2091/12,2091,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52760396.01,0.00,-82877.00,52850242.82
2092/01,2092,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,52850242.82,0.00,-27000.00,52996260.76
2092/02,2092,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,52996260.76,0.00,-28200.00,53141556.73
2092/03,2092,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53141556.73,0.00,-27000.00,53288528.36
2092/04,2092,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53288528.36,0.00,-27000.00,53435981.13
2092/05,2092,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53435981.13,0.00,-27000.00,53583916.63
2092/06,2092,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53583916.63,0.00,-27000.00,53732336.43
2092/07,2092,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53732336.43,0.00,-82877.00,53825365.12
2092/08,2092,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53825365.12,0.00,-27000.00,53974575.36
2092/09,2092,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,53974575.36,0.00,-27000.00,54124274.07
2092/10,2092,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,54124274.07,0.00,-27000.00,54274462.86
2092/11,2092,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,54274462.86,0.00,-27000.00,54425143.33
2092/12,2092,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,54425143.33,0.00,-82877.00,54520440.09
2093/01,2093,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,54520440.09,0.00,-27000.00,54671925.82
2093/02,2093,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,54671925.82,0.00,-28200.00,54822707.48
2093/03,2093,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,54822707.48,0.00,-27000.00,54975182.76
2093/04,2093,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,54975182.76,0.00,-27000.00,55128157.20
2093/05,2093,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,55128157.20,0.00,-27000.00,55281632.44
2093/06,2093,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,55281632.44,0.00,-27000.00,55435610.12
2093/07,2093,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,55435610.12,0.00,-82877.00,55534214.88
2093/08,2093,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,55534214.88,0.00,-27000.00,55689019.45
2093/09,2093,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,55689019.45,0.00,-27000.00,55844330.81
2093/10,2093,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,55844330.81,0.00,-27000.00,56000150.62
2093/11,2093,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,56000150.62,0.00,-27000.00,56156480.54
2093/12,2093,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,56156480.54,0.00,-82877.00,56257445.24
2094/01,2094,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,56257445.24,0.00,-27000.00,56414617.48
2094/02,2094,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,56414617.48,0.00,-28200.00,56571104.26
2094/03,2094,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,56571104.26,0.00,-27000.00,56729303.33
2094/04,2094,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,56729303.33,0.00,-27000.00,56888020.31
2094/05,2094,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,56888020.31,0.00,-27000.00,57047256.88
2094/06,2094,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57047256.88,0.00,-27000.00,57207014.76
2094/07,2094,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57207014.76,0.00,-82877.00,57311418.64
2094/08,2094,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57311418.64,0.00,-27000.00,57472041.31
2094/09,2094,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57472041.31,0.00,-27000.00,57633189.82
2094/10,2094,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57633189.82,0.00,-27000.00,57794865.88
2094/11,2094,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57794865.88,0.00,-27000.00,57957071.23
2094/12,2094,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,57957071.23,0.00,-82877.00,58063930.60
2095/01,2095,1,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,58063930.60,0.00,-27000.00,58227016.80
2095/02,2095,2,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,58227016.80,0.00,-28200.00,58389436.90
2095/03,2095,3,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,58389436.90,0.00,-27000.00,58553588.73
2095/04,2095,4,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,58553588.73,0.00,-27000.00,58718277.94
2095/05,2095,5,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,58718277.94,0.00,-27000.00,58883506.30
2095/06,2095,6,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,58883506.30,0.00,-27000.00,59049275.58
2095/07,2095,7,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,59049275.58,0.00,-82877.00,59159710.54
2095/08,2095,8,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,59159710.54,0.00,-27000.00,59326384.04
2095/09,2095,9,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,59326384.04,0.00,-27000.00,59493603.18
2095/10,2095,10,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,59493603.18,0.00,-27000.00,59661369.76
2095/11,2095,11,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,59661369.76,0.00,-27000.00,59829685.56
2095/12,2095,12,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,59829685.56,0.00,-82877.00,59942675.38
